#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
1107,"Elleri Ellerime","Duman",59,116,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Duman 2",2010-07-06,04:16,67,64,8,0,61,0,10,-8,G Major,4,2023-12-26,0o16NrUwcH3U0fEEPD79VB,"SONY MUSIC TURKEY",9B,https://p.scdn.co/mp3-preview/156d885c78a2650ef67b47113430be1e8eedc46f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511d0d71d22c8d179577756208
1108,"Sigarayı Bıraktım","Ferdi Tayfur",0,101,"arabesk","Pop","Zengin Olursam",1999-12-17,03:33,66,57,21,0,71,0,10,-8,F#/G♭ Major,4,2023-12-26,0LrVfFGlWkQNHic3P2pO6i,"FERDİFON PLAK KASET",2B,,https://i.scdn.co/image/ab67616d000048512b659585dc06bd3fc3f029a8
1109,"Küllenen Aşk","Cengiz Kurtoğlu",0,98,"arabesk","Pop","Unutulan...",2002-09-20,05:06,56,47,63,0,53,0,20,-12,G Minor,4,2023-12-26,6MOsPYBglj51uRtpU2XxUw,"ÖZER KARDEŞ KASET",6A,,https://i.scdn.co/image/ab67616d00004851f4009500490e06ef01846f1f
1110,"Real Love","Dillon Francis,Aleyna Tilki",45,124,"brostep, edm, electro house, moombahton, pop dance, progressive electro house, slap house, turkish pop","Electronic, Pop","Real Love",2021-10-04,02:15,74,79,5,0,56,0,0,-4,A#/B♭ Minor,4,2023-12-26,3DrOvg3OUIk4Gz4dGOcABK,"Mad Decent",3A,https://p.scdn.co/mp3-preview/8eb05ca20d37e198a728b789cf50314d7c10d682?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485175cbeb9a3f66d7c0c8693a4c
1111,"BETTER","TWICE",54,125,"k-pop, k-pop girl group, pop","Pop","Perfect World",2021-07-28,03:43,77,70,0,0,58,0,30,-5,F#/G♭ Minor,4,2023-12-26,1Wrn6btrungVsBjyViLnuY,"WM Japan",11A,https://p.scdn.co/mp3-preview/fcf739723a53c430242f808db063849522f0807b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851579e945923463492cb43a5ce
1112,"Aşk Durdukça","Yüksek Sadakat",0,76,"turkish pop, turkish rock","Pop, Rock","Katil & Maktül",2008-00-00,04:29,56,61,63,0,27,0,0,-6,E Minor,3,2023-12-26,41L7iPpN3rtwY5mW5vqPkn,"DOĞAN MÜZİK YAPIM",9A,,https://i.scdn.co/image/ab67616d000048514e4d8aae0a58ae40c1067b44
1113,"Akşam Güneşi","Orhan Gencebay",45,148,"arabesk, turkish folk, turkish psych","Pop, Folk/Acoustic","Klasikler Sizin Seçtikleriniz Vol.2",1998-03-05,04:34,30,47,75,1,28,0,30,-8,E Minor,4,2023-12-26,52itmhf2ViV0G4KVKQBSVV,"Kervan Plakçilik Kasetçilik",9A,https://p.scdn.co/mp3-preview/943c0dea72f45eaeef7356a3f35f30abb779017a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d69ddb588ea360e35bade4c6
1114,"The Bard's Song - In the Forest - Remastered 2007","Blind Guardian",58,82,"fantasy metal, german metal, german power metal, metal, power metal, speed metal, symphonic metal","Metal","Somewhere Far Beyond (Remastered 2007)",1992-06-30,03:09,40,42,85,0,38,0,10,-8,G#/A♭ Minor,3,2023-12-26,7xPGvZaG9W7UOrCgEwbONe,"Nuclear Blast",1A,https://p.scdn.co/mp3-preview/ecf0d732a6d6f2a0996ec2d575adbd9627f32030?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e8c8f9410e7fe5fc25910fc2
1115,"Fly","Blind Guardian",34,118,"fantasy metal, german metal, german power metal, metal, power metal, speed metal, symphonic metal","Metal","A Twist in the Myth",2006-09-01,05:45,53,94,1,2,19,10,0,-5,G#/A♭ Minor,4,2023-12-26,3uBsC7FVaQchtG0FdjD8gh,"Nuclear Blast",1A,https://p.scdn.co/mp3-preview/839f95e5dc863ed24ca828f5c08ac7ecab7b620b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514f6eddb1cccfab052909f1ee
1116,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X,Jack Harlow",79,150,"lgbtq+ hip hop, deep underground hip hop, kentucky hip hop, pop rap, rap","Hip Hop","INDUSTRY BABY (feat. Jack Harlow)",2021-07-23,03:32,74,70,2,0,89,0,0,-7,D#/E♭ Minor,4,2023-12-26,27NovPIUIRrOZoCHxABJwK,"Columbia",2A,https://p.scdn.co/mp3-preview/e692ccfcdfe7010a8c1ed61de7937c7686ed072d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ba26678947112dff3c3158bf
1117,"STAY (with Justin Bieber)","The Kid LAROI,Justin Bieber",41,170,"australian hip hop, canadian pop, pop","Hip Hop, Pop","F*CK LOVE 3: OVER YOU",2021-07-23,02:21,59,76,4,0,48,0,10,-5,C♯/D♭ Major,4,2023-12-26,5PjdY0CKGZdEuoNab3yDmX,"Columbia",3B,,https://i.scdn.co/image/ab67616d000048518e6551a2944764bc8e33a960
1118,"Heat Waves","Glass Animals",25,81,"gauze pop, indietronica, modern rock, pov: indie, shiver pop","Pop, Rock","Dreamland (+ Bonus Levels)",2020-08-06,03:58,76,53,44,0,53,0,0,-7,B Major,4,2023-12-26,02MWAaffLxlfxAUY7c5dvx,"Polydor Records",1B,,https://i.scdn.co/image/ab67616d000048519e495fb707973f3390850eea
1119,"Pepas","Farruko",72,130,"reggaeton, trap latino, urbano latino","Latin","La 167",2021-10-01,04:47,76,77,1,0,44,0,10,-4,G Major,4,2023-12-26,2B4GHvToeLTOBB4QLzW3Ni,"Sony Music Latin",9B,https://p.scdn.co/mp3-preview/d34fb702d404e62f9816de0af525a7e2786a2c00?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f1bd89fe6542ac73b8555f73
1120,"Bad Habits","Ed Sheeran",15,126,"pop, singer-songwriter pop, uk pop","Pop","Bad Habits",2021-06-25,03:51,81,90,5,0,59,0,30,-4,B Minor,4,2023-12-26,6PQ88X9TkUIAUIZJHW2upE,"Atlantic Records UK",10A,,https://i.scdn.co/image/ab67616d000048514e03a288fd79707055759f9c
1121,"Woman","Doja Cat",84,108,"dance pop, pop","Pop","Planet Her",2021-06-25,02:52,82,76,9,0,88,0,10,-4,F Minor,4,2023-12-26,6Uj1ctrBOjOas8xZXGqKk4,"Kemosabe Records/RCA Records",4A,https://p.scdn.co/mp3-preview/2ae0b61e45d9a5d6454a3e5ab75f8628dd89aa85?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be841ba4bc24340152e3a79a
1122,"Kiss Me More (feat. SZA)","Doja Cat,SZA",82,111,"dance pop, pop, r&b, rap","Pop, R&B, Hip Hop","Planet Her",2021-06-25,03:28,76,71,26,0,78,0,10,-3,G#/A♭ Major,4,2023-12-26,3DarAbFujv6eYNliUTyqtz,"Kemosabe Records/RCA Records",4B,https://p.scdn.co/mp3-preview/2903cc27c1a5bd03f247a7f83ace394c36d3c75f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be841ba4bc24340152e3a79a
1123,"Shivers","Ed Sheeran",20,141,"pop, singer-songwriter pop, uk pop","Pop","Shivers",2021-09-13,03:27,79,86,28,0,82,0,0,-3,D Major,4,2023-12-26,75MNhvTCCKsST3YqqUiU9r,"Atlantic Records UK",10B,,https://i.scdn.co/image/ab67616d000048510ec1f3493edc0c888ff2d57c
1124,"love nwantiti (ah ah ah)","CKay",80,93,"afro r&b, afrobeats","R&B","CKay The First",2019-08-30,02:25,73,74,37,0,53,0,10,-4,G#/A♭ Major,4,2023-12-26,2Xr1dTzJee307rmrkt8c0g,"Chocolate City Music",4B,https://p.scdn.co/mp3-preview/66fcd4a3341836530e964de7f24d9198610f537b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851405fdad252857e01dbced96a
1125,"THATS WHAT I WANT","Lil Nas X",80,88,"lgbtq+ hip hop","Hip Hop","MONTERO",2021-09-17,02:23,74,85,1,0,55,20,0,-5,C♯/D♭ Minor,4,2023-12-26,0e8nrvls4Qqv5Rfa2UhqmO,"Columbia",12A,https://p.scdn.co/mp3-preview/f6958f897e3817fcbb6647d62f66c71ee96d1981?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be82673b5f79d9658ec0a9fd
1126,"good 4 u","Olivia Rodrigo",85,167,"pop","Pop","SOUR",2021-05-21,02:58,56,66,34,0,69,10,0,-5,A Major,4,2023-12-26,4ZtFanR9U6ndgddUvNcjcG,"Olivia Rodrigo PS",11B,,https://i.scdn.co/image/ab67616d00004851a91c10fe9472d9bd89802e5a
1127,"Beggin'","Måneskin",84,134,"indie rock italiano, italian pop","Rock, Pop","Chosen",2017-12-08,03:31,71,80,13,0,59,0,30,-5,B Minor,4,2023-12-26,3Wrjm47oTz2sjIgck11l5e,"RCA Records Label",10A,https://p.scdn.co/mp3-preview/39cd7cd4317a9e4c4fa1277a51eeadb2e300c7de?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fa0ab3a28b5c52d8a5f97045
1128,"MONTERO (Call Me By Your Name)","Lil Nas X",79,179,"lgbtq+ hip hop","Hip Hop","MONTERO",2021-09-17,02:17,59,50,29,0,71,20,40,-7,G#/A♭ Minor,4,2023-12-26,1SC5rEoYDGUK4NfG82494W,"Columbia",1A,https://p.scdn.co/mp3-preview/6d0edb4a3a0061ad162b279081c3f573e9d0dd40?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be82673b5f79d9658ec0a9fd
1129,"HOLIDAY","Lil Nas X",72,152,"lgbtq+ hip hop","Hip Hop","HOLIDAY",2020-11-13,02:34,81,51,12,0,84,10,0,-7,F Minor,4,2023-12-26,6zFMeegAMYQo0mt8rXtrli,"Columbia",4A,https://p.scdn.co/mp3-preview/b79453d395e3102f2ea7ccd14a13b7deba8f571b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516771a05f34d77e5fc2bde64c
1130,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X,Jack Harlow",78,150,"lgbtq+ hip hop, deep underground hip hop, kentucky hip hop, pop rap, rap","Hip Hop","MONTERO",2021-09-17,03:32,74,69,2,0,89,0,0,-7,A#/B♭ Minor,4,2023-12-26,5Z9KJZvQzH6PFmb8SNkxuk,"Columbia",3A,https://p.scdn.co/mp3-preview/2bfa1aca3b507df2cc3aac0b37bbc05b74c096cd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be82673b5f79d9658ec0a9fd
1131,"SCOOP (feat. Doja Cat)","Lil Nas X,Doja Cat",64,164,"lgbtq+ hip hop, dance pop, pop","Pop, Hip Hop","MONTERO",2021-09-17,02:54,84,53,4,0,58,10,10,-8,F#/G♭ Major,4,2023-12-26,6bpq1jGkVz66Q3LYeoXdjZ,"Columbia",2B,https://p.scdn.co/mp3-preview/b8eb5d73b0a3f9097f1220685111c1bc5af41c92?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be82673b5f79d9658ec0a9fd
1132,"Rüyalarda Buruşmuşum","Adamlar",63,115,"turkish rock","Rock","Rüyalarda Buruşmuşuz",2016-10-27,03:31,66,43,37,0,46,0,10,-9,E Major,4,2023-12-26,4cQSOn9oP0MiM7BgiRngFk,"People Make Music",12B,https://p.scdn.co/mp3-preview/c17e6adc781e34334f5f6d1727fca177300b937b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513ae0f560e2cd8c5d4ffef990
1133,"Hepinize El Salladım","Adamlar",51,100,"turkish rock","Rock","Rüyalarda Buruşmuşuz",2016-10-27,03:03,64,64,13,0,55,0,0,-8,A Minor,4,2023-12-26,156JNJrkPptBtP1XUKf0da,"People Make Music",8A,https://p.scdn.co/mp3-preview/1589922300a3346a024fe59de16e326e4b496e83?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513ae0f560e2cd8c5d4ffef990
1134,"Dünyanın Sonuna Doğmuşum","maNga",62,137,"turkish rock","Rock","Şehr-i Hüzün",2009-11-09,04:20,64,92,5,0,84,0,30,-3,F#/G♭ Minor,4,2023-12-26,2AlPvpsWlG7dEfhfNf9qJR,"SONY MUSIC TURKEY",11A,https://p.scdn.co/mp3-preview/42daba42062d90f21bd7a7c6bad199947a0e91cb?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518706180dd9d58d662291fca3
1135,"Dursun Zaman (feat. Göksel)","maNga,Göksel",65,186,"turkish rock, turkce slow sarkilar, turkish pop","Pop, Rock","maNga +",2004-01-27,04:55,41,90,9,0,46,20,0,-6,D Major,4,2023-12-26,110lLYj8VghNryOewSj15h,"SONY MUSIC TURKEY",10B,https://p.scdn.co/mp3-preview/5800c88ba6e0b8bfd138fee90b54c68bf48865e8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c550b05098ae3723e0a8dc6c
1136,"Yad Eller - Akustik","maNga",0,128,"turkish rock","Rock","Süper Güçlerimiz Var",2019-05-03,04:23,65,53,34,0,40,0,10,-9,C Major,4,2023-12-26,5aBsooarv2kA2zILcWS0MN,"DOĞAN MÜZİK YAPIM",8B,,https://i.scdn.co/image/ab67616d0000485184ca2d49028e6ffd66b9ad44
1137,"Walking on Water","Jorn Lande,Trond Holter",0,180,"","","Jorn Lande & Trond Holter present DRACULA Swing of Death",2015-01-23,05:43,21,91,0,0,23,0,40,-5,E Major,4,2023-12-26,36q6MQQjL77WM8NYlzYlbh,"Frontiers Records",12B,,https://i.scdn.co/image/ab67616d000048511228ade40f128c3af1d2fc33
1138,"INDUSTRY BABY","Lil Nas X,Jack Harlow",56,150,"lgbtq+ hip hop, deep underground hip hop, kentucky hip hop, pop rap, rap","Hip Hop","INDUSTRY BABY 2.0",2021-10-09,03:32,74,70,2,0,89,0,0,-7,D#/E♭ Minor,4,2023-12-26,5YtjgewpB55VaDbGw45uqB,"Columbia",2A,https://p.scdn.co/mp3-preview/e692ccfcdfe7010a8c1ed61de7937c7686ed072d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511e212a6eff9f90acc8a2ff51
1139,"Need to Know","Doja Cat",80,130,"dance pop, pop","Pop","Planet Her",2021-06-25,03:30,66,61,30,0,19,0,0,-7,C♯/D♭ Major,4,2023-12-26,3Vi5XqYrmQgOYBajMWSvCi,"Kemosabe Records/RCA Records",3B,https://p.scdn.co/mp3-preview/153dc4a72a260497f8ea87a00e2af7afb0a0df08?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be841ba4bc24340152e3a79a
1140,"To Be Young (feat. Doja Cat) - Felix Cartal Remix","Anne-Marie,Doja Cat,Felix Cartal",27,80,"pop, dance pop, canadian electronic, electro house, pop dance, pop edm","Electronic, Pop","To Be Young (feat. Doja Cat) [Felix Cartal Remix]",2020-07-31,03:53,66,81,38,0,60,0,10,-3,C Minor,4,2023-12-26,55438ajkXveF4Svp5zza0o,"Major Tom's / Atlantic",5A,https://p.scdn.co/mp3-preview/e5106e86007c1b93a26e6c6e0b2981b90dcf869f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f695eac2188071f1e8f2ef50
1141,"Best Friend (feat. Doja Cat)","Saweetie,Doja Cat",71,94,"cali rap, trap queen, dance pop, pop","Hip Hop, Pop, R&B","Best Friend (feat. Doja Cat)",2021-01-07,02:35,84,77,0,0,40,10,0,-4,E Major,4,2023-12-26,2etHQJxIbV0soyPhelVs9Y,"ICY/Warner Records",12B,https://p.scdn.co/mp3-preview/a4373d337eb0f19cbf2424c0f20fb87ac862d0c8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519aeed9bbffaac4c99cc4c4d9
1142,"Kick It","Lil Nas X",50,152,"lgbtq+ hip hop","Hip Hop","7 EP",2019-06-21,02:21,74,48,14,0,52,20,10,-10,A Major,4,2023-12-26,3qIV7Rnj3ZxLs2JcLPUbFV,"Columbia",11B,https://p.scdn.co/mp3-preview/71f8d58dc8da2f68453762881814bdd21d9671d2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c0e7bf5cdd630f314f20586a
1143,"Tanrı İstemezse","Müslüm Gürses",47,111,"arabesk","Pop","Müslüm Gürses Klasikleri (Gönlünüze Taht Kuran Şarkılarla / 20 Eserden Oluşan 2 Şahane Albüm Birarada)",1998-08-05,05:42,38,66,13,0,49,0,30,-7,C Minor,5,2023-12-26,21uVCODX6ty2zWuGevQFcX,"Esen",5A,https://p.scdn.co/mp3-preview/dc9c1d60607e15da7a24a5e48e28d41083e5beb9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ef16fb0d9260ee745bfa80bc
1144,"Affet","Müslüm Gürses",0,160,"arabesk","Pop","Aşk Tesadüfleri Sever (Mucize ve Buluşma)",2006-04-19,04:39,42,67,40,0,28,0,10,-7,G Minor,4,2023-12-26,0ikRchpmFlaqlzLRgu9qWk,"PASAJ",6A,,https://i.scdn.co/image/ab67616d00004851aa0eff59b6616372e724731b
1145,"Sigara","Müslüm Gürses",0,80,"arabesk","Pop","Yalan Dünya",2010-11-08,05:11,50,74,39,1,63,0,30,-6,F#/G♭ Minor,4,2023-12-26,3565kZKhcwMDL6yKdN5JVR,"PASAJ",11A,,https://i.scdn.co/image/ab67616d000048516ed37871ebf943fcedd947f9
1146,"Unutamadım - Kaç Kadeh Kırıldı","Müslüm Gürses",64,168,"arabesk","Pop","Küskünüm",1986-05-22,04:29,35,67,32,0,52,0,10,-6,G#/A♭ Major,4,2023-12-26,0aTxurHLM42uBcAxjsZLES,"BAYAR MÜZİK ÜRETİM",4B,https://p.scdn.co/mp3-preview/704ecae812682877d2478ac0ffa31d8383643bb7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517795a558f68bf11b1077ab8b
1147,"Yıllar Utansın","Müslüm Gürses",52,96,"arabesk","Pop","Mahsun Kul",2002-10-25,06:46,41,73,47,0,60,0,0,-5,G#/A♭ Minor,4,2023-12-26,4lEHSQwr2wTj3OAVSSfvf1,"Esen",1A,https://p.scdn.co/mp3-preview/d60f2fc933a1dbe747d582b5691106b6a8f5cc4a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485143ca40716d00cee016a8d430
1148,"Bu Gece Karakolluk Olabilirim","Azer Bülbül",52,149,"arabesk","Pop","Duygularım",2011-12-19,05:02,43,67,71,0,39,0,10,-2,A Minor,4,2023-12-26,1yM52Bl72mXkklrUrXJ84F,"Barış Müzik",8A,https://p.scdn.co/mp3-preview/ca8a5415809c281186917b77aa771dea2c2f9410?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e43a8cef01b18891b3d37031
1149,"Lunatic","UPSAHL",40,124,"alt z, modern indie pop","Pop","Lunatic",2021-09-03,02:21,72,70,23,0,79,0,10,-5,A Minor,4,2023-12-26,3JRoUjaIQB7Ge6ceiGnmc2,"Arista Records",8A,https://p.scdn.co/mp3-preview/ea38708c7fdfd7edd3567e53c82fa5cf6347eff3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851149f0b782342da0351da981d
1150,"Lonely Nights","Scorpions",0,120,"album rock, german hard rock, german metal, german rock, hard rock, rock","Rock, Metal","Face The Heat",1993-01-01,04:49,57,60,7,0,20,0,20,-8,A Minor,4,2023-12-26,0WNyq9XhfmHMxMhMelh0c0,"EMI",8A,,https://i.scdn.co/image/ab67616d00004851875669b02a538e3dea3eddc6
1151,"Give It Away","Red Hot Chili Peppers",76,92,"alternative rock, funk metal, funk rock, permanent wave, rock","Rock, Metal","Blood Sugar Sex Magik (Deluxe Edition)",1991-09-24,04:42,67,94,0,9,78,0,10,-10,G Major,4,2023-12-26,0uppYCG86ajpV2hSR3dJJ0,"Warner Records",9B,https://p.scdn.co/mp3-preview/e0c62e6fb378167d40ab941124f9ed7b9911a35e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851153d79816d853f2694b2cc70
1152,"Can't Stop","Red Hot Chili Peppers",85,91,"alternative rock, funk metal, funk rock, permanent wave, rock","Rock, Metal","By the Way (Deluxe Edition)",2002-07-09,04:29,62,94,2,0,88,0,10,-3,A Major,4,2023-12-26,3ZOEytgrvLwQaqXreDs2Jx,"Warner Records",11B,https://p.scdn.co/mp3-preview/1b3bc0aca1746a99cbb8dd07b2325f6499b58a2e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851de1af2785a83cc660155a0c4
1153,"imma","bbno$,lentra",51,132,"canadian hip hop, dark trap, meme rap","Hip Hop","good luck have fun",2020-10-09,02:03,97,53,8,0,91,20,0,-9,C Minor,4,2023-12-26,3FxAHJDCXMx9ox4TEQpiIY,"bbno$",5A,https://p.scdn.co/mp3-preview/df7e167c180933f799753cd9b8ac1218a416f78a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851770f784e4ab79dd5963d2c90
1154,"shining","bbno$,lentra",34,94,"canadian hip hop, dark trap, meme rap","Hip Hop","recess",2019-01-25,02:33,87,60,33,0,78,30,10,-10,C♯/D♭ Major,4,2023-12-26,5ktuxS6OqY2a6ticLNYs2c,"no records",3B,https://p.scdn.co/mp3-preview/c771ac1c2a322c8b37fd83841c9d1e6bee0efea9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514f33d03da09cfdf70aa804f3
1155,"Yeah, I Know","Otherkin",37,160,"english indie rock, irish indie rock, modern alternative rock","Rock","The New Vice EP",2016-06-17,03:33,49,98,0,0,38,0,30,-5,F#/G♭ Minor,4,2023-12-26,3b1neRAhz6hJ5cXfiBAKtB,"Rubyworks",11A,https://p.scdn.co/mp3-preview/074cf47c7d47444f38f1aa3a183f5dfcc107d5cd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513b854b4aa0b2abf1148de583
1156,"Kingslayer (feat. BABYMETAL)","Bring Me The Horizon,BABYMETAL",75,93,"melodic metalcore, metalcore, modern rock, rock, uk metalcore, idol rock, j-metal, kawaii metal","Rock, Metal","POST HUMAN: SURVIVAL HORROR",2020-10-30,03:40,43,93,0,0,43,10,0,-3,C♯/D♭ Major,4,2023-12-26,7CAbF0By0Fpnbiu6Xn5ZF7,"RCA Records Label",3B,https://p.scdn.co/mp3-preview/0026814a1021d1847153b6bae1a1ecfe82840127?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515149c948fde506624246a684
1157,"You & I","One Direction",77,131,"boy band, pop, post-teen pop, talent show","Pop","Midnight Memories (Deluxe)",2013-11-25,03:57,57,33,22,0,36,0,10,-7,C♯/D♭ Major,4,2023-12-26,2afCBiru10AFckfOa49wIa,"Syco Music",3B,https://p.scdn.co/mp3-preview/2d76e462bbba0eaa917d739a95033962c87740af?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512f76b797c382bedcafdf45e1
1158,"Just the Way You Are","Bruno Mars",81,109,"dance pop, pop","Pop","Doo-Wops & Hooligans",2010-10-05,03:40,64,84,1,0,42,0,0,-5,F Major,4,2023-12-26,47Slg6LuqLaX0VodpSCvPt,"Elektra (NEK)",7B,https://p.scdn.co/mp3-preview/6d1a901b10c7dc609d4c8628006b04bc6e672be8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f60070dce96a2c1b70cf6ff0
1159,"help herself","bbno$,Diamond Pistols",63,168,"canadian hip hop, dark trap, meme rap, ","Hip Hop","help herself",2021-01-29,03:08,61,85,62,35,48,0,10,-8,E Minor,4,2023-12-26,4YMc3A256xFBS0xcT77Qce,"n/a",9A,https://p.scdn.co/mp3-preview/bd91b690a30ad46e310dd0cc106cfbf197a73a78?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cf614ee721dfd6597b5a8ea7
1160,"Sensiz Olmaz","Müslüm Gürses",51,116,"arabesk","Pop","Baba'dan Kalan Şarkılar",2013-03-15,04:41,39,37,31,0,18,0,10,-8,F#/G♭ Minor,4,2023-12-26,6JxEJvNAMhsEotWfHCEtm2,"KALAN SES GÖRÜNTÜ",11A,https://p.scdn.co/mp3-preview/75e5636927b031b8f5b0e61ac36255259f10e0df?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485120e7bbda875a91f0059ac7bd
1161,"Hatıran Yeter","Ferdi Tayfur",0,92,"arabesk","Pop","Hoşçakal",1990-10-16,04:47,54,44,43,0,39,0,40,-15,G Minor,4,2023-12-26,4svHKgCQwEH3Qv2bu9elxa,"FERDİFON PLAK KASET",6A,,https://i.scdn.co/image/ab67616d000048519be370dd87e31b35ad1abddf
1162,"Hey! Hey!","Moby and The Void Pacific Choir",9,165,"","","These Systems Are Failing",2016-10-14,04:23,34,96,0,5,54,0,10,-2,G Major,4,2023-12-26,5ft5WFRGMa9SlIxxBEm7G7,"Little Idiot",9B,https://p.scdn.co/mp3-preview/0722f6b872e4c1fd4303fcde04b328beae0728fa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851de5af3be6d0948dd33e5c3c9
1163,"Gimme More - Remastered","Britney Spears",46,113,"dance pop, pop","Pop","The Essential Britney Spears",2014-07-29,04:11,79,85,29,0,41,0,0,-3,D Major,4,2023-12-26,6H01lZiYF1zWlPqpJlu9as,"Jive/Legacy",10B,https://p.scdn.co/mp3-preview/f838714dcacb80878af0c60a7bd55e5c91107bfe?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e2d88ce9b368639664aa7847
1164,"Get Down On It - Single Version","Kool & The Gang",72,111,"disco, funk, motown, soft rock, soul","R&B, Rock","Collected",2018-05-25,03:31,88,56,16,0,97,0,0,-9,G Major,4,2023-12-26,2je56j0xuoTi1gYkLLMlJU,"Mercury Records",9B,,https://i.scdn.co/image/ab67616d000048517f29399efc7ee01e8c56936d
1165,"Ah Bu Şarkıların Gözü Kör Olsun","Zeki Müren",55,83,"turk sanat muzigi, turkish folk","Pop, Folk/Acoustic","Zirvedeki Şarkılar",1989-11-22,05:28,39,57,64,0,59,0,30,-12,D Minor,3,2023-12-26,7xi6IGgGdjEHDxRSRTjf6i,"YAVUZ BURÇ PLAKÇILIK",7A,https://p.scdn.co/mp3-preview/2ceffc4516de8543ded04f2dd08812e2182f2803?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a1d5ab1078f04e8d6254a2b3
1166,"Deli Çoban","Güçlü Soydemir",33,117,"arabesk","Pop","Adı Sevda",1999-09-17,05:26,74,52,80,0,40,0,0,-9,C Major,4,2023-12-26,628H4AJPU483ZXyglmqcLg,"SÜPER MÜZİK YAPIM",8B,https://p.scdn.co/mp3-preview/96ab09ecfd0c9164d1bdc2cb5bd3b92cf2ffc1ff?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485190dc210599cddd5a37f1002a
