#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
851,"Gençliğimi Geri Ver","Yüzyüzeyken Konuşuruz",55,85,"turkish alternative rock, turkish rock","Rock","Gençliğimi Geri Ver",2022-04-15,03:43,61,54,35,0,37,0,10,-9,C♯/D♭ Minor,4,2024-01-05,7N425QjQzGpjSTVXZLkrNd,"SONY MUSIC TURKEY",12A,https://p.scdn.co/mp3-preview/e99fff888f4502db826cd6541ad861cbf3ddda27?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bec77fe6e9d7e6b7d106ef18
852,"Shingeki St - Hrn - Gt - Pf 20130629 Kyojin","Hiroyuki Sawano",41,121,"anime score, japanese soundtrack","Pop, Easy listening","TV Anime "Attack on Titan Season 2" (Original Soundtrack)",2017-06-07,04:36,56,86,1,86,28,0,10,-9,F Major,4,2024-01-05,4iadH7sKfVT966Pki8w4dC,"PONY CANYON",7B,https://p.scdn.co/mp3-preview/90f30e0c1b8c496d7e8973a455e64cd261d22c55?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519c44e39f1b6aafe87a6db356
853,"Kaderimin Oyunu","Orhan Gencebay",54,172,"arabesk, turkish folk, turkish psych","Pop, Folk/Acoustic","Klasikler Sizin Seçtikleriniz Vol.1",1998-03-05,04:06,47,59,64,0,53,0,10,-9,C Minor,4,2024-01-05,6paeU4qpmJXWlwmIqO8CgY,"Kervan Plakçilik Kasetçilik",5A,https://p.scdn.co/mp3-preview/a8b7c53006977d77591f93e2de9904554a98dd79?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c7b7af47b42722cd9a208258
854,"Gelir Geçer","Adamlar",45,105,"turkish rock","Rock","Harekete kimse mâni olamaz.",2021-11-19,03:51,65,67,5,23,19,0,0,-13,C Major,4,2024-01-05,7km6OTZ5G4qgBJTuza7IGA,"Adamlar",8B,https://p.scdn.co/mp3-preview/077a18faab77cac23eed876d96696b99977d0b81?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485103cffc8bebe2431addd866c8
855,"Phonky Town","PlayaPhonk",71,125,"drift phonk","Electronic","Phonky Town",2021-03-16,02:21,81,82,36,83,34,30,10,-5,C♯/D♭ Major,4,2024-01-05,5mnpMkzp3Z2RCCbwIEZCbv,"Arista Records",3B,https://p.scdn.co/mp3-preview/b3e721b9d04297ec4ed9d6895a4e6f3eba86c2f1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f13c87b29acce422dbab4cac
856,"Roses","SAINt JHN",0,102,"melodic rap, slap house","Hip Hop, Electronic","Collection One",2018-03-30,02:53,78,50,34,0,28,0,10,-6,F Minor,4,2024-01-05,0easEmosKkPhksg0qidzXo,"Godd Complexx/HITCO",4A,,https://i.scdn.co/image/ab67616d00004851ecc824533b8582ad73e41b92
857,"Ara","Zeynep Bastık",62,164,"turkish pop","Pop","Ara",2022-07-29,03:00,62,67,24,0,34,0,10,-6,C Minor,4,2024-01-05,1iEMuRRbD04w92WzHYkJrF,"Hypers",5A,https://p.scdn.co/mp3-preview/64335762a89a5d3d37528bbb892169599afc1323?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485193b5dbed900db2b66d8b8ad4
858,"Give Me the Night - Edit","George Benson",58,110,"jazz funk, jazz guitar, smooth jazz, soul jazz, yacht rock","Jazz, Rock","The Best of George Benson",1995-11-10,03:39,87,79,34,1,81,0,20,-5,C♯/D♭ Major,4,2024-01-05,7IQMKJNcppgahjNWVPmxkl,"Warner Records",3B,https://p.scdn.co/mp3-preview/7099aa90963f2efa5eb716e3779a25bd5e119065?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f73748d9d869ff756993cfde
859,"ARAYAN BULUR","Büyük Ev Ablukada",44,126,"turkish alternative rock, turkish rock","Rock","FIRTINAYT",2017-10-06,05:51,73,44,38,1,52,0,10,-13,B Minor,4,2024-01-05,5gGvmMgnq66xLSEoDx9iJQ,"OLMADI KACARIZ",10A,https://p.scdn.co/mp3-preview/716ebaa41c5f534bcd74f48007d95b3c46ff0f91?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4eb595f01b1f9b693fa9dcd
860,"Fuck It up (feat. Yg)","Kamaiyah,YG",0,98,"alternative r&b, cali rap, oakland hip hop, hip hop, pop rap, rap, southern hip hop, trap","R&B, Hip Hop","A Good Night in the Ghetto",2016-03-23,02:21,63,67,43,0,43,0,50,-7,C Major,4,2024-01-05,4rr19p6NPfg8oUazZQnkS8,"Kamaiyah",8B,,https://i.scdn.co/image/ab67616d0000485174eda815d7c3ba944f41e20f
861,"Marsa Gönder Beni Elon Musk","Orkundk",34,100,"","","Tanrılar Bunu İstedi",2020-01-12,03:40,78,48,11,2,52,20,20,-13,G#/A♭ Major,4,2024-01-05,19cxPUMbttLsZhifmpKnId,"Orkundk'nın Tarzı",4B,https://p.scdn.co/mp3-preview/ff1ff0be62ac180f6b3fd7e94dd54e438094935b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ea8f018b3b8e70749f53c759
862,"Yeah, I Know","Otherkin",38,160,"english indie rock, irish indie rock, modern alternative rock","Rock","The New Vice EP",2016-06-17,03:33,49,98,0,0,38,0,30,-5,F#/G♭ Minor,4,2024-01-05,3b1neRAhz6hJ5cXfiBAKtB,"Rubyworks",11A,https://p.scdn.co/mp3-preview/074cf47c7d47444f38f1aa3a183f5dfcc107d5cd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513b854b4aa0b2abf1148de583
863,"Alors on danse - Radio Edit","Stromae",80,120,"belgian pop, g-house","Pop, Electronic","Cheese",2010-01-01,03:26,79,59,10,0,71,0,0,-9,C♯/D♭ Minor,4,2024-01-05,2GYHyAoLWpkxLVa4oYTVko,"Universal Music Distributed Labels",12A,,https://i.scdn.co/image/ab67616d00004851ae373174b14e3eac81554402
864,"Immigrant Song - Remaster","Led Zeppelin",80,113,"album rock, classic rock, hard rock, rock","Rock","Led Zeppelin III (Remaster)",1970-00-00,02:26,56,93,1,17,62,0,30,-10,B Major,4,2024-01-05,78lgmZwycJ3nzsdgmPPGNx,"Atlantic Records",1B,https://p.scdn.co/mp3-preview/f50f3416ea0807503e172ba87a92d8047d4f95da?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485190a50cfe99a4c19ff3cbfbdb
865,"Don't Stop Me Now - Remastered 2011","Queen",85,156,"classic rock, glam rock, rock","Rock","Jazz (2011 Remaster)",1978-11-10,03:29,56,87,5,0,61,10,70,-5,F Major,4,2024-01-05,5T8EDUDqKcs6OSOwEsfqG7,"EMI",7B,,https://i.scdn.co/image/ab67616d000048517c39dd133836c2c1c87e34d6
866,"Madem","Dolu Kadehi Ters Tut",66,96,"turkish alt pop, turkish rock","Pop, Rock","Karanlık",2019-04-05,04:06,64,81,13,0,13,0,20,-5,A Major,4,2024-01-05,0AHY9HLMYcbscA2s4KEiJc,"Dolu Kadehi Ters Tut",11B,https://p.scdn.co/mp3-preview/31238642839d2d60767118ecec7c8790bef65cc7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485161d6750a0251c9499570e586
867,"I DON'T CARE AT ALL CAUSE I GOT MONEY!!!!!!","bbno$",32,130,"canadian hip hop, dark trap, meme rap","Hip Hop","i don't care at all",2019-11-08,01:48,82,33,74,0,65,40,30,-10,B Minor,4,2024-01-05,3kaq3W2zDWNPJFAuStJ5qh,"bbno$",10A,https://p.scdn.co/mp3-preview/bd58dbb2d63f5e254959fa18f7508a28daf5e586?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774
868,"Hundred Miles","Yall,Gabriela Richardson",0,98,"","","Hundred Miles",2015-10-16,02:52,48,71,3,2,49,10,20,-4,G Minor,4,2024-01-05,5dyDkXi1bnQKSyIdO0JXp8,"Sony Music Entertainment",6A,,https://i.scdn.co/image/ab67616d00004851a66b939ac0ab20acaab077d7
869,"DDU-DU DDU-DU","BLACKPINK",69,140,"k-pop, k-pop girl group, pop","Pop","SQUARE UP",2018-06-15,03:29,67,86,3,0,39,0,20,-4,E Minor,4,2024-01-05,69BIczdH6QMnFx7dsSssN8,"YG Entertainment",9A,https://p.scdn.co/mp3-preview/84cc02b8e3e04014389f4358b1f6fd9d281e65e0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485114d1e0d0aba77339c007ed92
870,"Ghetto Life","Rick James",52,117,"disco, funk, motown, p funk, quiet storm, soul, synth funk","R&B","Street Songs (Deluxe Edition)",1981-04-07,04:21,76,72,35,0,90,0,10,-9,C Major,4,2024-01-05,5Od8o3WsbeLxlGP1vmH6s6,"Motown",8B,,https://i.scdn.co/image/ab67616d0000485117f9e7e7784ed40b223e261c
871,"Ah","Duman",56,80,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Belki Alışman Lazım",2002-10-16,04:53,57,56,3,0,36,0,20,-7,C Minor,4,2024-01-05,3Cy35QXC9KNPtpoV4gh8Ve,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",5A,,https://i.scdn.co/image/ab67616d000048518c0559b991acf898adfede08
872,"Live Another Day","Kordhell",78,115,"drift phonk","Electronic","Phonkageddon",2021-08-27,02:13,82,98,0,75,40,10,0,-1,A Major,4,2024-01-05,34lfu3S4fIcKZRNXzbdbo7,"Kordhell",11B,https://p.scdn.co/mp3-preview/ecf2cc576b9f49bc75922265e9630584688dba2e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cc319cc65277ea17783dca6b
873,"Assassin's Creed","The Flight,Assassin's Creed",46,115,"video game music","Classical","Assassin's Creed Odyssey (Original Game Soundtrack)",2018-10-05,02:54,46,30,54,78,14,0,10,-13,D Minor,4,2024-01-05,0DOQ9U9j374KJ5JVZRF44u,"Ubisoft Music",7A,https://p.scdn.co/mp3-preview/f39cff4fdf1e6cd765283b317ce02b194dcef66b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514aa84b613963d8ad62d245d5
874,"Ignite - 2016 League Of Legends World Championship","Zedd",58,128,"complextro, edm, german techno, pop, pop dance","Electronic, Pop","Ignite (2016 League Of Legends World Championship)",2016-09-23,03:15,72,74,7,0,39,0,0,-4,F Minor,4,2024-01-05,39rqDP2s2hN1JtXptyeM3u,"Interscope",4A,,https://i.scdn.co/image/ab67616d000048519c6fbce8543994318358a5b2
875,"bag or die","bbno$",59,106,"canadian hip hop, dark trap, meme rap","Hip Hop","bag or die",2022-10-21,01:58,81,66,21,0,28,20,10,-7,A Major,4,2024-01-05,7FQhRfLwklMayNW3MC27up,"bbno$",11B,https://p.scdn.co/mp3-preview/7b4a8d9644dd6d15249327263796d0f366204794?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d8b52e640a1a6ea619f1dc6e
876,"Mutlu Ol Yeter","Müslüm Gürses",0,163,"arabesk","Pop","Mutlu Ol Yeter (Remastered)",1981-00-00,04:25,30,57,5,0,38,0,10,-6,F Minor,4,2024-01-05,2FBoxlXWATApoFs6489Apn,"BCB Müzik",4A,,https://i.scdn.co/image/ab67616d000048510f844190a586922e9464a2c2
877,"Sylas, the Unshackled (From League of Legends: Season 9)","League of Legends",34,92,"speedrun, video game music","Electronic, Classical","The Music of League of Legends: Season 9 (Original Game Soundtrack)",2019-10-15,03:46,30,61,21,85,7,0,10,-11,G#/A♭ Minor,4,2024-01-05,6zmlhpfAjrwavYWEhWo9QM,"Riot Games",1A,https://p.scdn.co/mp3-preview/5870280a68523ac273137d083052f440530625ed?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b73323912e816f5a9017536f
878,"Duygularım","Azer Bülbül",57,146,"arabesk","Pop","Duygularım",2011-12-19,04:56,52,76,67,0,52,0,80,-3,F Minor,4,2024-01-05,4fLDUXB50PedKqIO5gm5IP,"Barış Müzik",4A,https://p.scdn.co/mp3-preview/83c4644f26b7ffe3fb16f25da4cd40263de7cf74?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e43a8cef01b18891b3d37031
879,"Norman fucking Rockwell","Lana Del Rey",77,78,"art pop, pop","Pop","Norman Fucking Rockwell!",2019-08-30,04:08,22,20,97,6,14,0,0,-13,F Major,1,2024-01-05,3RIgHHpnFKj5Rni1shokDj,"Polydor Records",7B,,https://i.scdn.co/image/ab67616d00004851879e9318cb9f4e05ee552ac9
880,"Судно (Борис Рижий)","Molchat Doma",75,160,"belarusian indie, russian post-punk, sovietwave","Folk/Acoustic, Rock, Electronic","Этажи",2018-09-07,02:21,48,75,70,86,47,0,10,-4,C♯/D♭ Major,4,2024-01-05,1SHB1hp6267UK9bJQUxYvO,"Sacred Bones Records",3B,https://p.scdn.co/mp3-preview/bce16d950bcd8014540b37090949c58e2119ccbc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d4549c0e601fbe7e8622a2f5
881,"Gasolina","Daddy Yankee",84,96,"latin hip hop, reggaeton, trap latino, urbano latino","Hip Hop, Latin","Barrio Fino (Bonus Track Version)",2004-07-13,03:12,85,80,32,0,74,0,0,-7,C Major,4,2024-01-05,228BxWXUYQPJrJYHDLOHkj,"Gasolina Recording Co.",8B,https://p.scdn.co/mp3-preview/7c545be6847f3a6b13c4ad9c70d10a34f49a92d3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516bdcdf82ecce36bff808a40c
882,"thank u, next","Ariana Grande",82,107,"pop","Pop","thank u, next",2019-02-08,03:27,72,65,23,0,41,0,10,-6,C♯/D♭ Major,4,2024-01-05,3e9HZxeyfWwjeyPAMmWSSQ,"Republic Records",3B,,https://i.scdn.co/image/ab67616d0000485156ac7b86e090f307e218e9c8
883,"Mey","Model",65,120,"turkish rock","Rock","Mey",2016-03-14,04:47,40,60,45,0,54,0,10,-6,G Minor,4,2024-01-05,2Tv2XmPGs0A8esmc4gBkX4,"GNL",6A,https://p.scdn.co/mp3-preview/f3233bf52b13488db81dceac2aa1c02218f40787?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519b0126ef6771d5b2d1432c00
884,"Pleasure to Kill","Kreator",20,127,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal","Metal, Rock","Pleasure to Kill",1986-04-01,04:08,27,94,0,3,33,10,30,-7,B Minor,4,2024-01-05,5PFhkQbjJge1h8k7wE1K5U,"Noise Records",10A,,https://i.scdn.co/image/ab67616d0000485106d86b0de6abe034770ea301
885,"Hayalet Sevgilim","Irem",63,122,"","","Hayalet Sevgilim",2006-02-15,04:48,65,62,3,0,26,0,10,-9,E Minor,4,2024-01-05,4cUO8hsSg24RxA0mr3k9Nl,"SÜPER MÜZİK YAPIM",9A,https://p.scdn.co/mp3-preview/bf7354f4e24e8fddbac68d4423b442ae3e6a38c2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485149900d844d624859e209d48f
886,"Hells Bells","AC/DC",75,107,"australian rock, hard rock, rock","Rock","Back In Black",1980-07-25,05:12,39,87,1,1,30,0,20,-5,E Minor,4,2024-01-05,69QHm3pustz01CJRwdo20z,"Columbia",9A,https://p.scdn.co/mp3-preview/63f8bf5471d413befecf9dd100665726f980b1b5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510b51f8d91f3a21e8426361ae
887,"Camille, the Steel Shadow (From League of Legends: Season 6)","League of Legends",37,92,"speedrun, video game music","Electronic, Classical","The Music of League of Legends: Season 6 (Original Game Soundtrack)",2019-10-12,03:26,44,46,23,88,8,0,0,-14,G Major,3,2024-01-05,2PV0Xv0p0SiuVFNAjrr9sS,"Riot Games",9B,https://p.scdn.co/mp3-preview/1e9a09b4d99b9adbedbc5d43932796a50ce1cea6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517cf3e9ff82781bd2fda9c7b5
888,"Yarım Kalan Sigara","No.1,Melek Mosso",70,172,"turkish hip hop, turkish alt pop, turkish pop, turkish rock","Pop, Hip Hop, Rock","Kron1k",2021-03-21,03:03,32,58,0,0,21,0,40,-7,G Minor,4,2024-01-05,0HbKbkAMK7Wnps5vpZW4j2,"talentino*",6A,https://p.scdn.co/mp3-preview/230cede1053eb8d09716fd8f1b68e1c887d28aa0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cd40ab5dbc95d9e8b6b9dfa3
889,"New Rules","Dua Lipa",82,116,"dance pop, pop, uk pop","Pop","Dua Lipa (Deluxe)",2017-06-02,03:29,76,70,0,0,61,0,10,-6,A Minor,4,2024-01-05,2ekn2ttSfGqwhhate0LSR0,"Warner Records",8A,https://p.scdn.co/mp3-preview/e4f2ca20fc8aea1eb592d613d7a4b4da6012eaa2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851838698485511bd9108fadadc
890,"Step Back!","1nonly,SXMPRA",76,128,"aesthetic rap, drift phonk","Hip Hop, Electronic","Step Back!",2022-09-02,02:30,78,89,19,0,44,20,10,-6,C♯/D♭ Major,4,2024-01-05,6jdwbcH788txYS6Doy1F1j,"NSF Productions LLC",3B,https://p.scdn.co/mp3-preview/e4d4355967669e66d4bbc7a336463b885fff68b3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851da044bcfd7538fda65e3a7fc
891,"INCOMING","MC ORSEN",71,125,"drift phonk","Electronic","INCOMING",2021-07-02,02:20,91,88,0,84,31,0,0,-5,D Major,4,2024-01-05,4h3KlpOEXS6FxIpab6EKlf,"MC ORSEN",10B,https://p.scdn.co/mp3-preview/9f3b983c95bd29e35c4efaeae0e95dcbd19d5e81?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485111cc81d78e74834d4dfae041
892,"Boogie Wonderland","Earth, Wind & Fire,The Emotions",78,132,"disco, funk, jazz funk, soul, chicago soul, classic soul, girl group, motown, post-disco, quiet storm, southern soul","R&B, Pop, Jazz","I Am",1979-06,04:48,80,76,8,1,96,0,0,-11,D Minor,4,2024-01-05,6ztstiyZL6FXzh4aG46ZPD,"Columbia/Legacy",7A,https://p.scdn.co/mp3-preview/06c36139896754af7269ca5540bcd522e598518a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515ccd022a69a4da9551efd988
893,"Gece Olunca","Cengiz Kurtoğlu",48,77,"arabesk","Pop","Yıllarım",2002-10-02,06:08,52,34,96,0,32,0,10,-12,G Minor,4,2024-01-05,2X6qcseJlmJotAz9WtA0Q4,"ÖZER KARDEŞ KASET",6A,https://p.scdn.co/mp3-preview/4a6327eb6466342f424a7dbdf7c860ba6a16695c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519e85ca21548c601d07363986
894,"Dertler Benim Olsun","Orhan Gencebay",41,176,"arabesk, turkish folk, turkish psych","Pop, Folk/Acoustic","Klasikler Sizin Seçtikleriniz Vol.1",1998-03-05,05:24,40,52,75,0,40,0,10,-7,C Minor,4,2024-01-05,5QszVLT9D9lyf0gZ230XSZ,"Kervan Plakçilik Kasetçilik",5A,https://p.scdn.co/mp3-preview/22ba7ab31addc72df08ae3abd79c6f59d36cf99e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c7b7af47b42722cd9a208258
895,"b to the b","bbno$",53,96,"canadian hip hop, dark trap, meme rap","Hip Hop","bag or die",2022-10-21,02:05,87,81,7,0,77,10,0,-6,C♯/D♭ Major,4,2024-01-05,0ZUHykHjqQrwDKfw0Q0ogI,"bbno$",3B,https://p.scdn.co/mp3-preview/9953ec7487aa709bc5be079b8b2cd43e8d187e82?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d8b52e640a1a6ea619f1dc6e
896,"THATS WHAT I WANT","Lil Nas X",81,88,"lgbtq+ hip hop","Hip Hop","MONTERO",2021-09-17,02:23,74,85,1,0,55,20,0,-5,C♯/D♭ Minor,4,2024-01-05,0e8nrvls4Qqv5Rfa2UhqmO,"Columbia",12A,https://p.scdn.co/mp3-preview/f6958f897e3817fcbb6647d62f66c71ee96d1981?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be82673b5f79d9658ec0a9fd
897,"Raphael's Final Act","Borislav Slavov",61,79,"video game music","Classical","Baldur's Gate 3 (Original Game Soundtrack)",2023-08-10,02:35,34,29,63,0,10,0,60,-10,G Minor,4,2024-01-05,3KBQN4dBHxyLEdCNCfSKMV,"Borislav Slavov",6A,https://p.scdn.co/mp3-preview/745d18b9129a1d8c5b8bdb3790882e96ef0b97cb?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512ac9e040600333ecee1507fe
898,"Ne Farkeder","Yüzyüzeyken Konuşuruz",24,90,"turkish alternative rock, turkish rock","Rock","Ne Farkeder",2017-03-16,03:12,57,63,22,97,63,0,10,-9,G Minor,4,2024-01-05,23KSyhPMqyUVrrLo300YiW,"YYK",6A,,https://i.scdn.co/image/ab67616d00004851ce9a4181ef9e694624a5e784
899,"Nikah Masası","Ümit Besen",0,88,"arabesk, turkish folk","Pop, Folk/Acoustic","Nostalji",1998-06-05,04:49,57,62,46,0,63,0,10,-12,C Minor,4,2024-01-05,3ptSYzMMPk8kRxCfxha7dQ,"EMRE GRAFSON MÜZİK",5A,,https://i.scdn.co/image/ab67616d0000485129967b8fc7c9df052781cec8
900,"Love Again","Dua Lipa",69,116,"dance pop, pop, uk pop","Pop","Future Nostalgia (The Moonlight Edition)",2021-02-11,04:18,66,67,0,0,47,0,10,-5,B Minor,4,2024-01-05,5CSKbHjpqborGnlzagyaDo,"Warner Records",10A,https://p.scdn.co/mp3-preview/46e92047133c80aca29179d80a11a5decfb2b37f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ccdddb2e5349ea0608c3e016
901,"SUICIDE YEAR","WEEDMANE,Suicideyear",74,128,"drift phonk, phonk, wave","Electronic, Hip Hop","SUICIDE YEAR",2020-12-16,01:31,79,87,17,0,40,0,10,-6,F#/G♭ Minor,4,2024-01-05,6hRvewF5MRAsqqxnNs3z2b,"WEEDMANE",11A,https://p.scdn.co/mp3-preview/5b7183d0447203eb6a80989dac9712be5111b334?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514b3656b847d344d9ad53be34
902,"Only Pain","Gojira",52,99,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","Magma",2016-06-17,03:59,39,95,0,1,32,0,30,-5,D#/E♭ Major,3,2024-01-05,7MuPOXU2vjEe3Kh9LfbM5v,"Roadrunner Records",5B,https://p.scdn.co/mp3-preview/5e80c3bac32cae24dbfdd12cd8562c1da8fa2a18?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851422c622517ea0bd7eda33e08
903,"Hips Don't Lie (feat. Wyclef Jean)","Shakira,Wyclef Jean",86,100,"colombian pop, dance pop, latin pop, pop, rap kreyol","Pop","Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,03:38,78,82,28,0,76,0,40,-6,A#/B♭ Minor,4,2024-01-05,3ZFTkvIE7kyPt6Nu3PEa7V,"Epic",3A,https://p.scdn.co/mp3-preview/374b492571c9ba59c2c4b455ab79ee7501adab93?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485127ddd747545c0d0cfe7595fa
904,"Music Sounds Better With You - Radio Edit","Stardust,Benjamin Diamond,Alan Braxe,Thomas Bangalter",73,124,"filter house, electrofox","Rock, Electronic","Music Sounds Better With You",1998-07-20,04:20,73,66,0,21,36,30,30,-7,F Minor,4,2024-01-05,1mv4lh1rW1K6xhxhJmEezy,"Because Music",4A,https://p.scdn.co/mp3-preview/c37f0b88c0ab49d59d4dac14321e41bd7c5ad418?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b98afa12c212cbbda4f1799b
905,"Mad Love - Blinkie Remix","Mabel,Blinkie",60,123,"pop, uk pop, deep groove house, house, uk dance","Electronic, Pop","Mad Love (Remixes)",2019-07-05,03:20,71,93,35,0,47,0,10,-3,C Minor,4,2024-01-05,5qiQbOa6AFEO3P111y9Jry,"Polydor Records",5A,,https://i.scdn.co/image/ab67616d000048515b61d12f965c40e6b051b90a
906,"Firestone","Kygo,Conrad Sewell",77,114,"edm, pop, pop dance, tropical house, australian pop","Pop, Electronic","Cloud Nine",2016-05-13,04:31,70,63,39,0,41,0,10,-7,B Minor,4,2024-01-05,1I8tHoNBFTuoJAlh4hfVVE,"Kygo",10A,https://p.scdn.co/mp3-preview/fdc52b388511ac852714c41e37ade2cb51178716?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485135590cb9280d5a1f5221ae1a
907,"İyi Değilim","Azer Bülbül",53,79,"arabesk","Pop","Azer Bülbül 2004 Ateş Düştüğü Yeri Yakar",2004-00-00,04:56,32,47,49,0,36,0,30,-9,F Minor,4,2024-01-05,5oB7XXin9ILt1i3Cp5pAgz,"Barış Müzik",4A,https://p.scdn.co/mp3-preview/87d7be5cd50f2b91f44ba4cdfa06964dfd0fb687?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a22fbf2dd1709391e8ee3848
908,"death bed (coffee for your head)","Powfu,beabadoobee",82,144,"sad lo-fi, sad rap, bedroom pop, bubblegrunge, indie pop, pov: indie","Pop, Rock, Electronic, Hip Hop","death bed (coffee for your head)",2020-02-08,02:53,73,43,73,0,35,10,70,-9,G#/A♭ Minor,4,2024-01-05,7eJMfftS33KTjuF7lTsMCx,"Columbia",1A,https://p.scdn.co/mp3-preview/e88548073883ae36ba42ee5f1d1096568e417737?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bf01fd0986a195d485922167
909,"T.N.T.","AC/DC",79,126,"australian rock, hard rock, rock","Rock","High Voltage",1976-05-14,03:34,75,76,15,0,44,30,10,-5,A Major,4,2024-01-05,7LRMbd3LEoV5wZJvXT1Lwb,"Columbia",11B,https://p.scdn.co/mp3-preview/b057af7c776de98ed5aa2a73bd3f5b9e6c84459d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851286a0837ff3424065a735e0a
910,"Jiyuu no Tsubasa","Linked Horizon",62,157,"anime, otacore","Pop","Shingeki no Kiseki",2017-00-00,05:31,37,97,6,0,8,10,30,-6,G Major,4,2024-01-05,188vCXc4bAejLqGhpEVBGT,"PONY CANYON INC.",9B,https://p.scdn.co/mp3-preview/677ac8656e5b4bc4f2fcb21b52617fe1db5a71df?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485174164dc6fb6a320abf6a34fd
