#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
1486,"The Barber of Seville: Overture","Gioachino Rossini,Alfred Scholz,Overture Münchner Symphoniker",0,87,"classical, italian opera, italian romanticism, fictitious orchestra, ","Classical","Opera Overtures, Volume 1",2009-07-01,07:40,31,24,92,85,42,0,30,-15,E Major,4,2023-12-26,2CqF5qJ4CJFP7sQKlWRpH8,"Denon",12B,https://p.scdn.co/mp3-preview/0491c2d44587f0d53166f5f75089b9b531f61db6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851021d393cf6a1ca15b986bdfb
1487,"Comptine d'un autre été, l'après-midi","Piano Fruits Music,Benjamin Cambridge",40,181,"lo-fi product, piano cover","New age","Peaceful Piano Music: Relaxing Piano Ballads to Relax and Study",2023-10-09,01:49,24,13,97,93,25,0,10,-22,D Major,4,2023-12-26,0Gd3XpZNlsjzVsLwZ65K1Y,"Fruits Music",10B,https://p.scdn.co/mp3-preview/127561a3c275c211865e81991e1fa68ba810f83a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515c29520af3fc4fa25c376d6a
1488,"Turn Your Eyes Upon Jesus","Helen Lemmel,Kevin Olusola",23,169,"","","Turn Your Eyes Upon Jesus",2015-03-23,04:16,18,18,95,87,14,0,10,-12,G Major,3,2023-12-26,0iSGQGFLu3xUx9yyIP6EEs,"RCA Records Label",9B,https://p.scdn.co/mp3-preview/3d266fe7e48a20dfd6cd15e4f7475cc0aed4ac66?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851db7e0f16d5a18f9d856ba783
1489,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 - 2012","Max Richter,Daniel Hope,Konzerthaus Kammerorchester Berlin,Andre de Ridder",66,106,"compositional ambient, post-minimalism, violin, chamber orchestra, classical performance","Classical","Recomposed By Max Richter: Vivaldi, The Four Seasons",2014-01-01,02:31,70,34,50,90,16,0,30,-12,C♯/D♭ Minor,3,2023-12-26,5xbuJuQsTVheVZvX2AJVIv,"Deutsche Grammophon (DG)",12A,,https://i.scdn.co/image/ab67616d000048517ead2c02fb48674b6bac7cc4
1490,"Cherry","Lana Del Rey",76,94,"art pop, pop","Pop","Lust For Life",2017-07-21,03:00,45,53,5,0,34,0,30,-9,G#/A♭ Minor,3,2023-12-26,1Ym6aMuT5bliaZMC67AmPp,"Polydor Records",1A,,https://i.scdn.co/image/ab67616d0000485195e2fd1accb339fa14878190
1491,"Unutama Beni","Esmeray",66,101,"classic azeri pop, classic turkish pop, turkish psych","Pop","En İyileriyle Esmeray",1975-00-00,04:07,63,28,66,0,31,0,30,-9,D#/E♭ Major,4,2023-12-26,1mRlWwAqXJb8OonNuS8UPV,"Ossi Müzik",5B,https://p.scdn.co/mp3-preview/568f15e9ceca35e44a38612d9464f4b0d47237df?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d28234f00eb7e02763fd7f7f
1492,"A Like Supreme","SAMURAI",57,147,"","","A Like Supreme",2020-08-10,03:48,34,95,5,0,36,10,0,-6,C Major,4,2023-12-26,4SxtjfUfvCe4NoeDAY0YhF,"CD PROJEKT RED",8B,https://p.scdn.co/mp3-preview/6bd018ee87f4459af2e14443db3f9e08447abcc8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510f30b39ac0a8eb33baac133e
1493,"Battery","Metallica",64,97,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Master Of Puppets (Remastered)",1986-03-03,05:12,48,93,0,56,43,0,10,-9,B Minor,4,2023-12-26,6UB9mShVLbMm0W4e6vud4C,"Blackened Recordings / Universal Music",10A,,https://i.scdn.co/image/ab67616d00004851668e3aca3167e6e569a9aa20
1494,"Black Dog","SAMURAI",57,120,"","","Black Dog",2020-11-14,04:23,62,84,7,0,27,0,20,-6,G Minor,4,2023-12-26,5Ln8eNkYC9to99zsPEZbS2,"CD PROJEKT RED",6A,https://p.scdn.co/mp3-preview/54265dd433b1daceb7b774145b1e8b7d817da038?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851abc582ca0658c738dd558c22
1495,"Five Magics - 2004 Remix","Megadeth",51,175,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Rust In Peace (2004 Remix / Expanded Edition)",1990-10-04,05:39,26,96,0,6,20,10,20,-5,A Minor,4,2023-12-26,3tISv448Ikxvpq2ZrFyGG2,"Capitol Records",8A,,https://i.scdn.co/image/ab67616d00004851be9fa5a89479b6af481938a0
1496,"Ticket To Ride","KAWALA",52,160,"uk pop","Pop","Ticket To Ride",2020-06-12,03:02,57,78,28,0,75,0,30,-6,A Major,4,2023-12-26,4AGjD3R8ch6JmvDLAwFw7P,"EMI",11B,,https://i.scdn.co/image/ab67616d000048519b9d7f99b241fcefdab0888c
1497,"Martha, Act III: M'appari","Friedrich von Flotow,Luciano Pavarotti,New Philharmonia Orchestra,Richard Bonynge",13,173,"german opera, german romanticism, late romantic era, canzone napoletana, classical tenor, italian tenor, opera, operatic pop, orchestra, classical performance","World/Traditional, Classical, Pop","Luciano Pavarotti - The Essential Pavarotti - A Selection Of His Greatest Recordings",1990-01-01,03:36,20,19,98,0,11,0,10,-14,F Major,3,2023-12-26,7gzsySCWmNHpfTocmrJCeX,"Decca Music Group Ltd.",7B,,https://i.scdn.co/image/ab67616d00004851bbe27fe7edb8eaea601ba2a1
1498,"Senorita","(G)I-DLE",61,120,"k-pop girl group","Pop","I made",2019-02-26,03:17,78,81,2,0,42,0,30,-3,C Major,4,2023-12-26,0q6boCcLaWYPIy2vOsksFg,"CUBE ENTERTAINMENT",8B,https://p.scdn.co/mp3-preview/f31b242a41841bd53f5a29e685012c99ad7b1f80?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e0673f1aa086b283c865817e
1499,"Club My - KMN Street EP.2","Miami Yacine",62,126,"albanian hip hop, german hip hop","Hip Hop","Casia Deluxe",2017-10-13,02:11,88,67,20,0,59,0,0,-7,G#/A♭ Minor,4,2023-12-26,6KD5ZksRojNTSHlRRLIpor,"KMN Gang",1A,https://p.scdn.co/mp3-preview/c50a0d4f3022f35920fdea040b61c2af7d6fe85d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851895d4d5b32e2275b4587d021
1500,"Yerle Yeksan","Merve Özbey",64,120,"turkish pop","Pop","Yerle Yeksan",2021-07-16,02:54,82,81,3,0,68,0,10,-5,C Major,4,2023-12-26,51xNj3yEK2BvXJWyxCwpWY,"DOĞAN MÜZİK YAPIM",8B,https://p.scdn.co/mp3-preview/386dca369ba6e98b22677f418ec2d527f9b56733?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851576a5c834871780cb6099301
1501,"Lillia, the Bashful Bloom","League of Legends",33,177,"speedrun, video game music","Electronic, Classical","Lillia, the Bashful Bloom",2020-07-23,03:25,20,35,68,95,12,0,0,-17,G Minor,3,2023-12-26,6I91552iy8OYV150lH45QD,"Riot Games",6A,https://p.scdn.co/mp3-preview/0dd87adf13d771a1c467617b3a6c29006f77f59d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513d934f046e058e02aca0b864
1502,"MEGALOVANIA","Toby Fox",68,120,"indie game soundtrack, otacore, pixel","New age, Pop","UNDERTALE Soundtrack",2015-09-15,02:36,72,63,0,86,93,0,0,-10,G Major,4,2023-12-26,1J03Vp93ybKIxfzYI4YJtL,"Materia Collective",9B,https://p.scdn.co/mp3-preview/e70eec613d6800137bc8756252a4c8d1377176e4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485124edb22d068eb245a924b7f2
1503,"Kanunlar Gibi","Derya Uluğ",65,117,"turkish pop","Pop","Kanunlar Gibi",2021-04-30,02:55,68,76,50,0,57,10,20,-7,C♯/D♭ Major,4,2023-12-26,63iNKo2rcW9LDEDTDUIDWO,"DOĞAN MÜZİK YAPIM",3B,https://p.scdn.co/mp3-preview/cd8b177a8d4e8d6dacfd4d52c21340130fc4430b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513ddabb63df260f5891e61065
1504,"Yabani","Aşkın Nur Yengi",61,114,"turkish pop","Pop","Haberci",1997-06-06,03:43,67,90,6,0,88,0,30,-8,G Major,4,2023-12-26,22PKPK4lImgh5YrwBe9wxp,"EMRE GRAFSON MÜZİK",9B,https://p.scdn.co/mp3-preview/c328ba143c0bd516dc434a5c403f2b8e4412fed6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851183cd9466e39fb462c96d5b3
1505,"Martılar","EDIS",65,123,"turkish pop","Pop","Martılar",2021-03-26,02:37,84,61,6,0,90,0,10,-7,B Minor,4,2023-12-26,1xEpgyKx4ZHtefFAh0SmU5,"EDS Company",10A,https://p.scdn.co/mp3-preview/34d962b939f24892a3ce8671f137304cf998e251?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514024d944788cae594577fe3f
1506,"Kırk Yılda Bir Gibisin","Emrah Karaduman,Murat Dalkılıç",62,128,"turkish deep house, turkish pop","Electronic, Pop","Toz Duman",2015-05-05,03:23,77,91,1,0,94,0,20,-2,D#/E♭ Minor,4,2023-12-26,1bDRZpVuQOUx5huTjHP8z9,"DOĞAN MÜZİK YAPIM",2A,https://p.scdn.co/mp3-preview/8193147326ed1c801ab2da1c3e993112b6aca066?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851decab52987752de0d3e1c48d
1507,"WANNABE","ITZY",73,122,"k-pop, k-pop girl group","Pop","IT'z ME",2020-03-09,03:11,81,91,1,0,64,0,10,-4,F#/G♭ Minor,4,2023-12-26,4pspYVQGFHLPEFgQPD1J7e,"Republic Records - ITZY",11A,https://p.scdn.co/mp3-preview/07bfbae26a4d8450ef4af4f6ae87b3b8c2b82b79?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fc620c06721e90a534cc5dab
1508,"ASTROTHUNDER","Travis Scott",77,152,"hip hop, rap, slap house","Hip Hop, Electronic","ASTROWORLD",2018-08-03,02:22,70,46,14,0,29,0,10,-8,E Minor,4,2023-12-26,4MXhiYIRDMGAuvZc5IFTwC,"Cactus Jack / Epic",9A,https://p.scdn.co/mp3-preview/7400069aa1157e71455bf45fcbf29d897287b2a2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3
1509,"STOP TRYING TO BE GOD","Travis Scott",70,150,"hip hop, rap, slap house","Hip Hop, Electronic","ASTROWORLD",2018-08-03,05:38,59,57,22,0,11,0,10,-4,E Minor,4,2023-12-26,1xYpVRspgaLxdJLOTQkTjg,"Cactus Jack / Epic",9A,https://p.scdn.co/mp3-preview/94d1a277b4b8b4598f8f1b5737a6389239c456d8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3
1510,"BOP","DaBaby",77,127,"hip hop, north carolina hip hop, pop rap, rap, trap","Hip Hop","KIRK",2019-09-27,02:39,77,79,19,0,84,30,10,-4,B Major,4,2023-12-26,6Ozh9Ok6h4Oi1wUSLtBseN,"South Coast Music Group/Interscope Records",1B,,https://i.scdn.co/image/ab67616d00004851f2b94b2fda4f08836d6371ba
1511,"1400 / 999 Freestyle (feat. Juice WRLD)","Trippie Redd,Juice WRLD",74,142,"melodic rap, rap, trap, chicago rap","Hip Hop","A Love Letter To You 3",2018-11-09,02:55,82,57,1,0,57,0,10,-6,F#/G♭ Minor,4,2023-12-26,0axBgt9y0GvMCLuRl2xBKG,"TenThousand Projects, LLC",11A,https://p.scdn.co/mp3-preview/fd90a0861a61b3a347222c6fbb8d5c60eb41c02b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851048720225cecc2f638987a39
1512,"Hear Me Calling","Juice WRLD",69,89,"chicago rap, melodic rap, rap","Hip Hop","Death Race For Love (Bonus Track Version)",2019-03-08,03:09,70,69,31,0,50,10,10,-4,G Minor,4,2023-12-26,2MFFrpPKrGnyJuVjcfdm4w,"Grade A Productions/Interscope Records",6A,,https://i.scdn.co/image/ab67616d000048518b27d35aa2c6dcf99895d664
1513,"Off The Goop","BABY GRAVY,Yung Gravy,bbno$,Cuco",39,170,"meme rap, minnesota hip hop, canadian hip hop, dark trap, bedroom pop, dream pop","Pop, Hip Hop","Off The Goop",2020-02-07,02:40,75,55,13,0,54,40,50,-8,C♯/D♭ Major,4,2023-12-26,7mkwOQWC3nFMSONA8ajViu,"Baby Gravy",3B,https://p.scdn.co/mp3-preview/70db2eca0da0516767045dbc7abde86ef232dc8d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851dc3b624382bd9eeb123524c8
1514,"A Merry Life and a Short One","Brian Tyler,Assassin's Creed",26,112,"orchestral soundtrack, scorecore, soundtrack, video game music","Classical, Easy listening","Assassin's Creed 4: Black Flag (Original Game Soundtrack)",2013-10-14,01:16,62,45,77,74,20,0,0,-19,G Minor,4,2023-12-26,4q5jua785AFK9YKBytpJjd,"Ubisoft Music",6A,https://p.scdn.co/mp3-preview/c7521d77ff5fb5ba25c5d610ddc0971d586226a2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c6d155c7dc4f59e7d61f5859
1515,"Randy Dandy Oh","Sean Dagher,Nils Brown,Michiel Schrey,Assassin's Creed",53,173,"shanty, video game music","World/Traditional, Classical","Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack]",2013-10-29,01:35,51,32,93,0,66,0,0,-5,A#/B♭ Major,5,2023-12-26,6Fv0O8eHNcWO1DmF0EMrRc,"Ubisoft Music",6B,https://p.scdn.co/mp3-preview/e13e4e72fb0839c90f6a190f5e28ad7fd02fe84e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515100817ae1b109956bb04d82
1516,"Fish in the Sea","Michiel Schrey,Sean Dagher,Nils Brown,Assassin's Creed",49,102,"shanty, video game music","World/Traditional, Classical","Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack]",2013-10-29,01:29,84,51,91,0,94,0,40,-6,F#/G♭ Minor,3,2023-12-26,4gofFADVe6CBXoNQHuxwiF,"Ubisoft Music",11A,https://p.scdn.co/mp3-preview/0d6d94550bd0d204d17f04816cc59fd0b3ffb210?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515100817ae1b109956bb04d82
1517,"Admiral Benbow","Michiel Schrey,Sean Dagher,Nils Brown,Nelson Carter,Richard Irwin,David Gossage,Assassin's Creed",33,170,"shanty, video game music","World/Traditional, Classical","Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack]",2013-10-29,01:53,52,48,58,0,37,0,30,-6,G Major,4,2023-12-26,03hLe0OA5UuP7VXr4VYURD,"Ubisoft Music",9B,https://p.scdn.co/mp3-preview/3f15c5707b557a99a28e949e789aed692a0f4bc4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515100817ae1b109956bb04d82
1518,"Verdiales","Marco Marin,Dominic Soulard,Eric Breton,Assassin's Creed",31,80,"shanty, video game music","World/Traditional, Classical","Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack]",2013-10-29,01:26,61,61,53,0,91,0,10,-6,A#/B♭ Major,1,2023-12-26,19QuBoXBdIx5daVz5c2qRg,"Ubisoft Music",6B,https://p.scdn.co/mp3-preview/80d1ff6a9c4a3be3d1cc6ab67d4dd51e32fcdb48?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515100817ae1b109956bb04d82
1519,"Leave Her Johnny","Sean Dagher,Nils Brown,Michiel Schrey,Assassin's Creed",60,120,"shanty, video game music","World/Traditional, Classical","Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack]",2013-10-29,02:12,71,27,94,0,73,0,0,-4,G Minor,4,2023-12-26,2vaa0nnDnNTlxCh7fCmjsr,"Ubisoft Music",6A,https://p.scdn.co/mp3-preview/3ac485fa92732adebc463f4077b5604cb87464cf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515100817ae1b109956bb04d82
1520,"Dead Horse","Sean Dagher,Nils Brown,Michiel Schrey,Assassin's Creed",46,94,"shanty, video game music","World/Traditional, Classical","Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack]",2013-10-29,01:07,90,43,90,0,83,0,10,-7,B Major,4,2023-12-26,7MSpEzjmxk6cTyd2Wl06IM,"Ubisoft Music",1B,https://p.scdn.co/mp3-preview/4b783e27c0dd7fed04659f889298a562f371b866?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515100817ae1b109956bb04d82
1521,"Drunken Sailor","Sean Dagher,Michiel Schrey,Nils Brown,Assassin's Creed",49,160,"shanty, video game music","World/Traditional, Classical","Assassin's Creed 4: Black Flag (Sea Shanty Edition, Vol. 2) [Original Game Soundtrack]",2014-06-16,01:29,69,28,94,0,97,0,10,-6,F Major,4,2023-12-26,0mGVZddgCy1jYBnWvKCV8H,"Ubisoft Music",7B,https://p.scdn.co/mp3-preview/55f1fe067acf7ed583534dc13e8ebc5c4174fe3c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517c339fceb0823e6e22cf0aa3
1522,"Roll, Boys, Roll!","Sean Dagher,Clayton Kennedy,Nils Brown,Assassin's Creed",46,69,"shanty, video game music","World/Traditional, Classical","Assassin's Creed 4: Black Flag (Sea Shanty Edition, Vol. 2) [Original Game Soundtrack]",2014-06-16,01:55,77,31,97,0,70,10,40,-7,D Minor,4,2023-12-26,78oB43ccLvINGO48J6E7j7,"Ubisoft Music",7A,https://p.scdn.co/mp3-preview/96181d9410ea3dcbff08ae6d75be9ac8d8e4dd9e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517c339fceb0823e6e22cf0aa3
1523,"Running Down to Cuba","Michiel Schrey,Sean Dagher,Nils Brown,Assassin's Creed",44,83,"shanty, video game music","World/Traditional, Classical","Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack]",2013-10-29,01:29,86,39,96,0,68,0,40,-5,E Major,4,2023-12-26,7I5Io7uuk6kFvFe16Wm3xZ,"Ubisoft Music",12B,https://p.scdn.co/mp3-preview/d9b62c9d3062d3cb29e5f2cf76b023482040f8ef?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515100817ae1b109956bb04d82
1524,"Torture","The Jacksons",41,131,"disco, motown","R&B","Scream",2017-09-27,04:53,75,84,2,0,97,0,30,-5,G#/A♭ Major,4,2023-12-26,0XOuVAHsANAWw0LF0Yxkw5,"Epic/Legacy",4B,https://p.scdn.co/mp3-preview/d79e3a0f8baf5fb8e68f31120b5c21b67fab1947?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cde37cfdee48dc0eae1e2ab8
1525,"Bad Boy","Yung Bae,bbno$,Billy Marchiafava",45,118,"future funk, canadian hip hop, dark trap, meme rap","Hip Hop, Electronic","Bae 5",2019-06-28,03:07,86,79,3,0,77,0,0,-6,C♯/D♭ Minor,4,2023-12-26,2LXfEAOEhhNupDM01ZLOQe,"Future of Funk Records, LLC",12A,https://p.scdn.co/mp3-preview/00f79473ca1d8f14ec80f9d0cf93c553d284ff1d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851033bba670e83e1cb4cbf6f34
1526,"HIGHEST IN THE ROOM","Travis Scott",84,76,"hip hop, rap, slap house","Hip Hop, Electronic","HIGHEST IN THE ROOM",2019-10-04,02:55,60,43,5,0,6,0,20,-9,G Minor,4,2023-12-26,3eekarcy7kvN4yt5ZFzltW,"Cactus Jack/Epic",6A,https://p.scdn.co/mp3-preview/387b31c31b72f0c16e33d0c78bab869b0a0f4eb3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e42b5fea4ac4c3d6328b622b
1527,"Adventure of a Lifetime","Coldplay",82,112,"permanent wave, pop","Rock, Pop","A Head Full of Dreams",2015-12-04,04:23,64,92,0,0,53,0,10,-4,G Major,4,2023-12-26,69uxyAqqPIsUyTO8txoP2M,"Parlophone UK",9B,https://p.scdn.co/mp3-preview/0b666b9a07035a659c7e5b7cb754f1b81bf1535b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ff7c3580d429c8212b9a3b6
1528,"Blow Your Mind (Mwah)","Dua Lipa",66,109,"dance pop, pop, uk pop","Pop","Blow Your Mind (Mwah)",2016-08-26,02:58,65,80,2,0,49,10,0,-5,D Minor,4,2023-12-26,7kJlTKjNZVT26iwiDUVhRm,"Warner Records",7A,https://p.scdn.co/mp3-preview/51dcac61924cd7f0e8e14271d2c0eed4a4d4a326?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516f3a9d2b11ad1707cbb88369
1529,"Wherever I May Roam","Metallica",67,131,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Metallica",1991-08-12,06:43,55,82,0,0,33,0,0,-8,A Minor,4,2023-12-26,22GbAGb80ZZNgm2yrBMnpR,"Blackened Recordings / Universal Music",8A,,https://i.scdn.co/image/ab67616d00004851cf84c5b276431b473e924802
1530,"Main Theme, Pt. 3","Borislav Slavov",47,76,"video game music","Classical","Baldur's Gate 3 (Original Game Soundtrack)",2023-08-10,02:52,11,28,88,93,7,0,0,-13,D Minor,4,2023-12-26,6AhPqnecwhUB6MsLM2fOaY,"Borislav Slavov",7A,https://p.scdn.co/mp3-preview/7fa24377faba4324a694225f3369688f7518d87f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512ac9e040600333ecee1507fe
1531,"Pillar Men Theme (Awaken) - Cover","Samuel Kim",46,90,"anime lo-fi","","JoJo's Bizarre Adventure: Epic Collection, Vol. 2 (Cover)",2021-09-23,03:47,38,81,0,2,35,0,30,-7,C♯/D♭ Major,4,2023-12-26,3bwCvSX6SRH9OY3B5O8Pjx,"Samuel Kim Music",3B,https://p.scdn.co/mp3-preview/89aa5fd2943bba2de637d6d7072f03988bddb781?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bee830670757fcb6281b5c78
1532,"il vento d'oro","Yugo Kanno",64,135,"anime score, japanese soundtrack","Pop, Easy listening","JOJO'S BIZARRE ADVENTURE -Golden Wind O.S.T vol.1 Overture",2018-12-19,04:55,49,92,1,13,58,10,0,-5,B Major,4,2023-12-26,17VP4tofJ3evJbtY8Tk1Qi,"ワーナー ブラザース ジャパン",1B,https://p.scdn.co/mp3-preview/1f6889b5204e418e9977095978485d63c7eb88c0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ee07b239264db04dcf5148cd
1533,"Geri Dönemedim","Semicenk",74,160,"turkish pop","Pop","Geri Dönemedim",2023-05-05,02:18,71,70,30,0,52,10,0,-4,D#/E♭ Minor,4,2023-12-26,10Sa2Mpma0EHWKLuyyrBdq,"Eva Yapım & Eva Records",2A,https://p.scdn.co/mp3-preview/13490638895f514d3bac8b867d3f5257809797fe?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a8d774d6b5dd30564dff82ff
1534,"AFFETMEM","BLOK3",74,142,"turkce drill","","AFFETMEM",2023-01-13,03:02,65,69,59,0,54,0,10,-11,D#/E♭ Minor,4,2023-12-26,3WCrBnWabeuTk2wr6UwaYV,"Mundo Music",2A,https://p.scdn.co/mp3-preview/2284a31f4321a47cc0d1adb12919c0244ca6fe59?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515aa41ae8c6a9e712d868b993
1535,"Cevapsız Sorular","maNga",66,188,"turkish rock","Rock","Şehr-i Hüzün",2009-11-09,04:32,46,70,10,0,45,0,10,-5,C♯/D♭ Minor,4,2023-12-26,03INrUW4VCJpDXKQzNEaKS,"SONY MUSIC TURKEY",12A,https://p.scdn.co/mp3-preview/e18119e00167e2b20a53ba61fd062b76c0d6cafc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518706180dd9d58d662291fca3
1536,"Pembe Mezarlık","Model",64,140,"turkish rock","Rock","Diğer Masallar",2011-02-16,04:15,54,84,23,0,72,0,10,-6,G#/A♭ Minor,4,2023-12-26,1cwth5tNynCfH2ZYCmShDc,"GNL",1A,https://p.scdn.co/mp3-preview/54f1763f90f8cad5718d4ab4345f9ea742bfb80c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513f5526e4e33d3ae8d79db0b1
1537,"Kaybolan Yıllar","Sezen Aksu",70,113,"turkish pop","Pop","Serçe",1978-07-01,03:07,30,66,3,0,60,0,10,-6,G Minor,4,2023-12-26,2EZbRSf8OVdFvtQY4QDv6O,"SN Music",6A,https://p.scdn.co/mp3-preview/c7984c1d700ab3902ec58ca0445b327d44692946?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510b425de4809bf4fc84cabf3a
1538,"Kızıl, Mavi","Ebru Gündeş",54,127,"arabesk, turkish folk, turkish pop","Pop, Folk/Acoustic","Evet",2008-09-25,03:06,67,57,38,0,51,10,10,-7,F Minor,4,2023-12-26,3CZffdmZiNRCpzanEBfvd2,"EMRE GRAFSON MÜZİK",4A,https://p.scdn.co/mp3-preview/f5cfed11f98cbb59af319f102bfdb239650b950c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851acce0f8c49ab26e07d133ecc
1539,"Aldatıldık","Rengin",61,184,"classic turkish pop, deep turkish pop","Pop","Rengin",1991-04-26,03:08,57,76,12,0,96,0,0,-10,A#/B♭ Minor,4,2023-12-26,7jFn6h8YBuoEiGETeiuCMm,"ÖZER KARDEŞ KASET",3A,https://p.scdn.co/mp3-preview/e790dc94cd875dd5bcf71871cd43eb9d4723ff28?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c2be45ea1e4ef485f4e340ca
1540,"Sevecek Sandım","Semicenk",72,94,"turkish pop","Pop","Aşırı Doz",2022-10-07,02:45,84,63,36,0,59,10,10,-5,C♯/D♭ Minor,4,2023-12-26,7dWOeNUJfixlvUcpZD90YE,"Eva Yapım & Eva Records",12A,https://p.scdn.co/mp3-preview/646070fb6fc98253d474124a4aeaad193190f28a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485124b4d80af894203f42f30a33
1541,"Adem Olan Anlar","Sezen Aksu",39,101,"turkish pop","Pop","Deli Kızın Türküsü",1993-09-17,03:44,80,46,21,0,71,0,50,-17,D Minor,4,2023-12-26,5ve9xiqqyw8betkyyjVd1t,"SN Music",7A,https://p.scdn.co/mp3-preview/5f7b6990aa8bc7ee81e55ffe925a28b6ddb6b586?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485197995ea71b41ea4a8271353a
